,id,truth_scaled,prediction0,logstd0,avg_prediction_scaled,prediction,truth
66,9234,0.9175223,0.49682212,0.06144449,0.49682212,0.49682212,0.9175223
67,4762,0.6753135,0.47791743,0.06568478,0.47791743,0.47791743,0.6753135
68,16027,0.36814085,0.21240227,0.024082428,0.21240227,0.21240227,0.36814085
69,5550,0.41347167,0.49685395,0.07317609,0.49685395,0.49685395,0.41347167
70,13525,0.39769432,0.3491463,0.050825164,0.3491463,0.3491463,0.39769432
71,88,0.5614303,0.42042357,0.042850222,0.42042357,0.42042357,0.5614303
72,13853,0.6222113,0.50077426,0.07452865,0.50077426,0.50077426,0.6222113
73,11032,0.2064715,0.23438706,0.026481945,0.23438706,0.23438706,0.2064715
74,4772,0.18730506,0.19527113,0.019482909,0.19527113,0.19527113,0.18730506
75,14666,0.3304129,0.29638392,0.036618784,0.29638392,0.29638392,0.3304129
76,14796,0.2139443,0.22109136,0.036194604,0.22109136,0.22109136,0.2139443
77,11266,0.18806705,0.3134939,0.032653842,0.3134939,0.3134939,0.18806705
78,11226,0.21614963,0.26439077,0.04106565,0.26439077,0.26439077,0.21614963
79,12524,0.47388116,0.37544835,0.05062897,0.37544835,0.37544835,0.47388116
80,720,0.43029404,0.4530359,0.02188893,0.4530359,0.4530359,0.43029404
81,15927,0.3642302,0.3673225,0.05347109,0.3673225,0.3673225,0.3642302
82,15990,0.661335,0.5659512,0.06036471,0.5659512,0.5659512,0.661335
83,5958,0.19129017,0.20637418,0.03201764,0.20637418,0.20637418,0.19129017
84,10522,0.23068754,0.25520825,0.03648575,0.25520825,0.25520825,0.23068754
85,6872,0.51431245,0.49525708,0.034307905,0.49525708,0.49525708,0.51431245
86,16072,0.1542363,0.18095881,0.02607496,0.18095881,0.18095881,0.1542363
87,13096,0.49390718,0.5928365,0.09920374,0.5928365,0.5928365,0.49390718
88,10251,0.1661584,0.19641879,0.030148847,0.19641879,0.19641879,0.1661584
89,123,0.40537155,0.5096055,0.0489206,0.5096055,0.5096055,0.40537155
90,3369,0.49106452,0.55969036,0.04689293,0.55969036,0.55969036,0.49106452
91,2626,0.49005577,0.46810645,0.04527118,0.46810645,0.46810645,0.49005577
92,1748,0.50838387,0.46780533,0.06482845,0.46780533,0.46780533,0.50838387
93,5613,0.42384726,0.42029792,0.0333546,0.42029792,0.42029792,0.42384726
94,8299,0.6183466,0.6148666,0.098713726,0.6148666,0.6148666,0.6183466
95,10356,0.5525488,0.5567633,0.059848513,0.5567633,0.5567633,0.5525488
96,6415,0.42155507,0.58811486,0.07464124,0.58811486,0.58811486,0.42155507
97,2087,0.51298356,0.42870402,0.025490405,0.42870402,0.42870402,0.51298356
98,5228,0.52022827,0.4759146,0.08626589,0.4759146,0.4759146,0.52022827
99,2589,0.9800209,0.5582003,0.06792218,0.5582003,0.5582003,0.9800209
100,8019,0.34997633,0.38208914,0.0358991,0.38208914,0.38208914,0.34997633
101,11321,0.49414915,0.45604378,0.047223896,0.45604378,0.45604378,0.49414915
102,11076,0.21744443,0.18003455,0.017099053,0.18003455,0.18003455,0.21744443
103,9481,0.2988514,0.42595297,0.04416901,0.42595297,0.42595297,0.2988514
104,6037,0.21358657,0.19320348,0.032647427,0.19320348,0.19320348,0.21358657
105,4074,0.19444966,0.17826161,0.020521788,0.17826161,0.17826161,0.19444966
106,6866,0.38329616,0.39434773,0.027955854,0.39434773,0.39434773,0.38329616
107,4193,0.45551527,0.6647698,0.12407678,0.6647698,0.6647698,0.45551527
108,11468,0.4943787,0.5344344,0.07698664,0.5344344,0.5344344,0.4943787
109,3842,0.20736742,0.26829982,0.04092708,0.26829982,0.26829982,0.20736742
110,6436,0.14972606,0.1506744,0.022142494,0.1506744,0.1506744,0.14972606
111,10884,0.24281564,0.30730283,0.03338889,0.30730283,0.30730283,0.24281564
112,2189,0.4861158,0.5267725,0.035902068,0.5267725,0.5267725,0.4861158
113,15170,0.74198455,0.61002743,0.06988885,0.61002743,0.61002743,0.74198455
114,2453,0.40208414,0.32434428,0.04056613,0.32434428,0.32434428,0.40208414
115,11784,0.4197436,0.5307988,0.059429973,0.5307988,0.5307988,0.4197436
116,9612,0.43802112,0.250225,0.03839021,0.250225,0.250225,0.43802112
117,13119,0.2041163,0.192875,0.023317473,0.192875,0.192875,0.2041163
118,6630,0.40752342,0.5141408,0.033244774,0.5141408,0.5141408,0.40752342
119,7709,0.44457144,0.37964875,0.040156476,0.37964875,0.37964875,0.44457144
120,11087,0.49561343,0.53800505,0.060238894,0.53800505,0.53800505,0.49561343
121,2145,0.29976064,0.5043473,0.123146586,0.5043473,0.5043473,0.29976064
122,14974,0.2019847,0.18823719,0.030178662,0.18823719,0.18823719,0.2019847
123,1655,0.3203493,0.27721223,0.04276233,0.27721223,0.27721223,0.3203493
124,12058,0.44789356,0.44084334,0.034264006,0.44084334,0.44084334,0.44789356
125,6741,0.31285942,0.29825753,0.044103105,0.29825753,0.29825753,0.31285942
126,9682,0.40633833,0.43006182,0.03719445,0.43006182,0.43006182,0.40633833
127,6831,0.22368015,0.24105105,0.03549886,0.24105105,0.24105105,0.22368015
128,12973,0.5550136,0.5873884,0.077554755,0.5873884,0.5873884,0.5550136
129,304,0.7005658,0.57426673,0.094064705,0.57426673,0.57426673,0.7005658
130,14399,0.41385257,0.21165207,0.036291823,0.21165207,0.21165207,0.41385257
131,10546,0.27367157,0.2043738,0.03029129,0.2043738,0.2043738,0.27367157
132,4353,0.40285563,0.5301579,0.071192205,0.5301579,0.5301579,0.40285563
133,10550,0.35161692,0.42021012,0.07316357,0.42021012,0.42021012,0.35161692
134,2405,0.34048045,0.33768547,0.04156341,0.33768547,0.33768547,0.34048045
135,6803,0.20224649,0.21164197,0.020136451,0.21164197,0.21164197,0.20224649
136,426,0.33469233,0.29979393,0.035472896,0.29979393,0.29979393,0.33469233
137,5747,0.45074895,0.3500713,0.05580751,0.3500713,0.3500713,0.45074895
138,5375,0.15489438,0.21953997,0.03374806,0.21953997,0.21953997,0.15489438
139,12176,0.4937624,0.54270375,0.036665387,0.54270375,0.54270375,0.4937624
140,12184,0.18477239,0.2913383,0.029137934,0.2913383,0.2913383,0.18477239
141,101,0.16454618,0.19230258,0.0047629364,0.19230258,0.19230258,0.16454618
142,5459,0.6014747,0.4690944,0.07158284,0.4690944,0.4690944,0.6014747
143,9368,0.21282266,0.20042285,0.020376593,0.20042285,0.20042285,0.21282266
144,15989,0.20765968,0.23756205,0.028591303,0.23756205,0.23756205,0.20765968
145,7716,0.76138866,0.55162513,0.075645685,0.55162513,0.55162513,0.76138866
146,14847,0.48909584,0.43864894,0.056424506,0.43864894,0.43864894,0.48909584
147,15845,0.18607953,0.43018925,0.12787789,0.43018925,0.43018925,0.18607953
148,7885,0.22283727,0.20569518,0.028417889,0.20569518,0.20569518,0.22283727
149,10263,0.25689724,0.36833948,0.05704075,0.36833948,0.36833948,0.25689724
150,9717,0.9485983,0.59089005,0.07475325,0.59089005,0.59089005,0.9485983
151,12409,0.40850464,0.5887073,0.11891332,0.5887073,0.5887073,0.40850464
152,10005,0.50577015,0.47879094,0.033625018,0.47879094,0.47879094,0.50577015
153,11265,0.559195,0.56705487,0.073632866,0.56705487,0.56705487,0.559195
154,14218,0.70804954,0.54659814,0.06965874,0.54659814,0.54659814,0.70804954
155,1935,0.63188374,0.5259165,0.07298981,0.5259165,0.5259165,0.63188374
156,10252,0.41628402,0.4202788,0.016277323,0.4202788,0.4202788,0.41628402
157,6162,0.8621481,0.6194716,0.061835125,0.6194716,0.6194716,0.8621481
158,9318,0.40338746,0.33731353,0.046076734,0.33731353,0.33731353,0.40338746
159,7671,0.5170137,0.6008256,0.088900715,0.6008256,0.6008256,0.5170137
160,2154,0.44455987,0.26446253,0.035393856,0.26446253,0.26446253,0.44455987
161,3745,0.4494074,0.50896436,0.057365492,0.50896436,0.50896436,0.4494074
162,9360,0.2503802,0.1868625,0.010472102,0.1868625,0.1868625,0.2503802
163,5094,0.41501,0.497365,0.06899684,0.497365,0.497365,0.41501
164,3651,0.40347722,0.22410063,0.06554538,0.22410063,0.22410063,0.40347722
165,14022,0.4587638,0.506124,0.04349063,0.506124,0.506124,0.4587638
166,5963,0.42866036,0.39757335,0.037855946,0.39757335,0.39757335,0.42866036
167,2177,0.76745546,0.55268884,0.07999246,0.55268884,0.55268884,0.76745546
168,10548,0.4323429,0.7087033,0.074459985,0.7087033,0.7087033,0.4323429
169,13291,0.541386,0.4131859,0.04185708,0.4131859,0.4131859,0.541386
170,8009,0.23253432,0.27790457,0.03937014,0.27790457,0.27790457,0.23253432
171,14553,0.4787569,0.5249368,0.06732841,0.5249368,0.5249368,0.4787569
172,15476,0.56612116,0.577758,0.07981955,0.577758,0.577758,0.56612116
173,9383,0.23575279,0.26032412,0.030657146,0.26032412,0.26032412,0.23575279
174,11340,0.42206025,0.40905863,0.036438294,0.40905863,0.40905863,0.42206025
175,4089,0.45815927,0.4321679,0.04570154,0.4321679,0.4321679,0.45815927
176,11967,0.42349458,0.5340146,0.07002255,0.5340146,0.5340146,0.42349458
177,9418,0.31399336,0.2529743,0.03030974,0.2529743,0.2529743,0.31399336
178,10496,0.54889876,0.48951465,0.05674229,0.48951465,0.48951465,0.54889876
179,169,0.30046174,0.2041356,0.03377055,0.2041356,0.2041356,0.30046174
180,12278,0.27644485,0.37965757,0.022511793,0.37965757,0.37965757,0.27644485
181,6202,0.5274919,0.5822021,0.053933077,0.5822021,0.5822021,0.5274919
182,4863,0.49661595,0.41477,0.06404713,0.41477,0.41477,0.49661595
183,1199,0.20602006,0.20207158,0.02393695,0.20207158,0.20207158,0.20602006
184,735,0.69826823,0.6087225,0.081037804,0.6087225,0.6087225,0.69826823
185,5562,0.6771031,0.43888855,0.07249999,0.43888855,0.43888855,0.6771031
186,7300,0.4753094,0.51796556,0.14933185,0.51796556,0.51796556,0.4753094
187,2439,0.61298025,0.5449241,0.05010272,0.5449241,0.5449241,0.61298025
188,8284,0.28646123,0.24639915,0.03044445,0.24639915,0.24639915,0.28646123
189,10721,0.63179535,0.7412224,0.062262304,0.7412224,0.7412224,0.63179535
190,15910,0.83853287,0.63257873,0.08191763,0.63257873,0.63257873,0.83853287
191,3288,0.18785311,0.20918885,0.0317487,0.20918885,0.20918885,0.18785311
192,12036,0.14187364,0.17509228,0.025055194,0.17509228,0.17509228,0.14187364
193,4337,0.31407422,0.3113318,0.017678212,0.3113318,0.3113318,0.31407422
194,1984,0.20837538,0.20729592,0.023003701,0.20729592,0.20729592,0.20837538
195,7953,0.16312361,0.1867182,0.018933723,0.1867182,0.1867182,0.16312361
196,6070,0.65872085,0.49763948,0.0535556,0.49763948,0.49763948,0.65872085
197,8372,0.15236324,0.18128002,0.021320436,0.18128002,0.18128002,0.15236324
198,8541,0.45120916,0.6511766,0.10457643,0.6511766,0.6511766,0.45120916
199,4329,0.69808394,0.5536649,0.08742875,0.5536649,0.5536649,0.69808394
200,5015,0.4272803,0.41950065,0.020155203,0.41950065,0.41950065,0.4272803
201,6853,0.3625356,0.40251994,0.030144807,0.40251994,0.40251994,0.3625356
202,5900,0.31412613,0.3130576,0.017307442,0.3130576,0.3130576,0.31412613
203,3449,0.4068137,0.3121137,0.06812827,0.3121137,0.3121137,0.4068137
204,4119,0.15252243,0.16834688,0.018362796,0.16834688,0.16834688,0.15252243
205,5652,0.49477854,0.52533877,0.07716877,0.52533877,0.52533877,0.49477854
206,7792,0.61066526,0.7352856,0.14505324,0.7352856,0.7352856,0.61066526
207,3865,0.41609812,0.5107993,0.048569094,0.5107993,0.5107993,0.41609812
208,387,0.47979143,0.42124504,0.05022047,0.42124504,0.42124504,0.47979143
209,1632,0.14373071,0.19242242,0.029893422,0.19242242,0.19242242,0.14373071
210,150,0.81340563,0.6555326,0.06921592,0.6555326,0.6555326,0.81340563
211,6685,0.51325923,0.54505914,0.08781952,0.54505914,0.54505914,0.51325923
212,6050,0.3025756,0.28108722,0.054144774,0.28108722,0.28108722,0.3025756
213,13195,0.2922015,0.24569044,0.034606434,0.24569044,0.24569044,0.2922015
214,7887,0.69267696,0.46898776,0.049990367,0.46898776,0.46898776,0.69267696
215,14036,0.6177137,0.78720146,0.13905686,0.78720146,0.78720146,0.6177137
216,13702,0.25217676,0.30854872,0.044223443,0.30854872,0.30854872,0.25217676
217,5598,0.41719416,0.2642312,0.042554982,0.2642312,0.2642312,0.41719416
218,9125,0.7337299,0.7612868,0.14821365,0.7612868,0.7612868,0.7337299
219,12121,0.1881231,0.18723047,0.02806829,0.18723047,0.18723047,0.1881231
220,14913,0.47144437,0.5691619,0.092914954,0.5691619,0.5691619,0.47144437
221,6501,0.45949867,0.461991,0.061830733,0.461991,0.461991,0.45949867
222,12291,0.4361389,0.4392702,0.043560967,0.4392702,0.4392702,0.4361389
223,3468,0.44637108,0.47684735,0.061108198,0.47684735,0.47684735,0.44637108
224,15829,0.18848543,0.20170294,0.023979163,0.20170294,0.20170294,0.18848543
225,8922,0.35862765,0.382231,0.032501947,0.382231,0.382231,0.35862765
226,291,0.6156729,0.5839553,0.07006724,0.5839553,0.5839553,0.6156729
227,977,0.1423917,0.2956329,0.05003576,0.2956329,0.2956329,0.1423917
228,14149,0.46872398,0.46865082,0.059536383,0.46865082,0.46865082,0.46872398
229,3463,0.5156072,0.50689626,0.060647354,0.50689626,0.50689626,0.5156072
230,6902,0.49232495,0.51091856,0.0623634,0.51091856,0.51091856,0.49232495
231,15824,0.64857185,0.53782517,0.09222767,0.53782517,0.53782517,0.64857185
232,13495,0.77114123,0.50085497,0.044392064,0.50085497,0.50085497,0.77114123
233,9870,0.20666893,0.24186115,0.033017218,0.24186115,0.24186115,0.20666893
234,11838,0.21217752,0.25792605,0.05346302,0.25792605,0.25792605,0.21217752
235,14870,0.68357986,0.6262946,0.09982008,0.6262946,0.6262946,0.68357986
236,2595,0.5522245,0.5823953,0.10523164,0.5823953,0.5823953,0.5522245
237,12501,0.514362,0.51349074,0.056557104,0.51349074,0.51349074,0.514362
238,13190,0.6199088,0.5524454,0.106937416,0.5524454,0.5524454,0.6199088
239,9314,0.16223897,0.15587711,0.019621335,0.15587711,0.15587711,0.16223897
240,8000,0.4514015,0.40763927,0.036217384,0.40763927,0.40763927,0.4514015
241,5098,0.45053402,0.42836624,0.02874466,0.42836624,0.42836624,0.45053402
242,14850,0.59201825,0.509309,0.05861281,0.509309,0.509309,0.59201825
243,8897,0.45043612,0.4320169,0.038260505,0.4320169,0.4320169,0.45043612
244,5323,0.24822144,0.17955643,0.025127238,0.17955643,0.17955643,0.24822144
245,13396,0.17429186,0.18579823,0.034280226,0.18579823,0.18579823,0.17429186
246,8665,0.23466797,0.294383,0.051276468,0.294383,0.294383,0.23466797
247,10499,0.25267106,0.28071517,0.03281591,0.28071517,0.28071517,0.25267106
248,15813,0.47791937,0.4666214,0.07545594,0.4666214,0.4666214,0.47791937
249,4215,0.6054823,0.5311733,0.058682904,0.5311733,0.5311733,0.6054823
250,7936,0.25857458,0.21856056,0.021102186,0.21856056,0.21856056,0.25857458
251,5849,0.3637632,0.32539624,0.03330829,0.32539624,0.32539624,0.3637632
252,11429,0.32424155,0.384601,0.047721196,0.384601,0.384601,0.32424155
253,2334,0.4612828,0.37343246,0.04951291,0.37343246,0.37343246,0.4612828
254,13230,0.8258808,0.74665916,0.11674327,0.74665916,0.74665916,0.8258808
255,10806,0.38754782,0.46793437,0.053605705,0.46793437,0.46793437,0.38754782
256,15782,0.6428202,0.6356095,0.060274955,0.6356095,0.6356095,0.6428202
257,6466,0.8348994,0.5266582,0.10162508,0.5266582,0.5266582,0.8348994
258,9709,0.46547955,0.43514132,0.05040597,0.43514132,0.43514132,0.46547955
259,11620,0.32820433,0.3748966,0.031551614,0.3748966,0.3748966,0.32820433
260,5868,0.7041896,0.74218166,0.09366238,0.74218166,0.74218166,0.7041896
261,12119,0.703174,0.6124951,0.100793466,0.6124951,0.6124951,0.703174
262,7372,0.42448443,0.45533675,0.04504328,0.45533675,0.45533675,0.42448443
263,10483,0.20589058,0.32607663,0.07361793,0.32607663,0.32607663,0.20589058
264,15452,0.19868666,0.37082088,0.036005106,0.37082088,0.37082088,0.19868666
265,7444,0.44834805,0.45391077,0.030588305,0.45391077,0.45391077,0.44834805
266,4400,0.45542476,0.52809143,0.058528073,0.52809143,0.52809143,0.45542476
267,15308,0.9833861,0.5868902,0.08919771,0.5868902,0.5868902,0.9833861
268,14718,0.41193685,0.39860433,0.036946714,0.39860433,0.39860433,0.41193685
269,13157,0.6072223,0.70242184,0.107039295,0.70242184,0.70242184,0.6072223
270,7150,0.46544304,0.5313416,0.08587626,0.5313416,0.5313416,0.46544304
271,8992,0.4616059,0.36268586,0.03959808,0.36268586,0.36268586,0.4616059
272,8589,0.48398805,0.442989,0.052869745,0.442989,0.442989,0.48398805
273,5363,0.6237867,0.65689737,0.06605971,0.65689737,0.65689737,0.6237867
274,2616,0.47235793,0.49519622,0.061234467,0.49519622,0.49519622,0.47235793
275,5165,0.3496012,0.59975326,0.17534558,0.59975326,0.59975326,0.3496012
276,10095,0.4633143,0.42233354,0.03099454,0.42233354,0.42233354,0.4633143
277,2174,0.8286839,0.7973503,0.16454092,0.7973503,0.7973503,0.8286839
278,9355,0.34231368,0.469751,0.048364528,0.469751,0.469751,0.34231368
279,5333,0.6234869,0.5327857,0.07906595,0.5327857,0.5327857,0.6234869
280,11980,0.15230937,0.16242546,0.02162389,0.16242546,0.16242546,0.15230937
281,10423,0.35377136,0.39489365,0.04919481,0.39489365,0.39489365,0.35377136
282,12742,0.41686055,0.52141374,0.045901038,0.52141374,0.52141374,0.41686055
283,12192,0.49858737,0.5202901,0.06493059,0.5202901,0.5202901,0.49858737
284,15463,0.23046659,0.224942,0.026006263,0.224942,0.224942,0.23046659
285,15766,0.694513,0.3926983,0.033552695,0.3926983,0.3926983,0.694513
286,9661,0.6413178,0.69196695,0.06966507,0.69196695,0.69196695,0.6413178
287,751,0.5662856,0.4893123,0.05650641,0.4893123,0.4893123,0.5662856
288,6883,0.5685531,0.54917586,0.07850574,0.54917586,0.54917586,0.5685531
289,10907,0.44368687,0.5716099,0.18382403,0.5716099,0.5716099,0.44368687
290,11243,0.16723466,0.1873684,0.022325817,0.1873684,0.1873684,0.16723466
291,14973,0.33407208,0.232984,0.029502617,0.232984,0.232984,0.33407208
292,1411,0.59305304,0.6380615,0.08500922,0.6380615,0.6380615,0.59305304
293,4304,0.98024654,0.5213398,0.06125447,0.5213398,0.5213398,0.98024654
294,9880,0.41565916,0.49877006,0.05464663,0.49877006,0.49877006,0.41565916
295,7181,0.7208927,0.62019837,0.058657657,0.62019837,0.62019837,0.7208927
296,4162,0.77325577,0.6449463,0.08366759,0.6449463,0.6449463,0.77325577
297,8373,0.26467174,0.32355472,0.03551443,0.32355472,0.32355472,0.26467174
298,9814,0.48567298,0.5923696,0.09021765,0.5923696,0.5923696,0.48567298
299,1320,0.4758301,0.42173618,0.040759936,0.42173618,0.42173618,0.4758301
300,7741,0.26198655,0.25302052,0.023835393,0.25302052,0.25302052,0.26198655
301,6027,0.4568237,0.44860518,0.056359664,0.44860518,0.44860518,0.4568237
302,11909,0.25735602,0.33069783,0.037768684,0.33069783,0.33069783,0.25735602
303,9088,0.23644465,0.27900505,0.034877274,0.27900505,0.27900505,0.23644465
304,7201,0.18197364,0.19695488,0.034379084,0.19695488,0.19695488,0.18197364
305,12783,0.39964113,0.39533436,0.04194967,0.39533436,0.39533436,0.39964113
306,11507,0.32638818,0.24097207,0.02238283,0.24097207,0.24097207,0.32638818
307,4977,0.71213144,0.5556064,0.076090604,0.5556064,0.5556064,0.71213144
308,12449,0.3298574,0.28570148,0.034806754,0.28570148,0.28570148,0.3298574
309,7581,0.17427549,0.22593601,0.04211671,0.22593601,0.22593601,0.17427549
310,2450,0.36973608,0.5868162,0.0814386,0.5868162,0.5868162,0.36973608
311,4840,0.5498356,0.4815061,0.075596936,0.4815061,0.4815061,0.5498356
312,127,0.65227574,0.408459,0.0578174,0.408459,0.408459,0.65227574
313,4034,0.35613376,0.3557881,0.01991561,0.3557881,0.3557881,0.35613376
314,9778,0.21839178,0.23637113,0.038876504,0.23637113,0.23637113,0.21839178
315,3445,0.7530691,0.66028535,0.06438698,0.66028535,0.66028535,0.7530691
316,99,0.40231436,0.443223,0.03456527,0.443223,0.443223,0.40231436
317,6558,0.33262134,0.37517917,0.041171037,0.37517917,0.37517917,0.33262134
318,7598,0.46026623,0.43415672,0.02961464,0.43415672,0.43415672,0.46026623
319,11250,0.2056132,0.29932225,0.04470545,0.29932225,0.29932225,0.2056132
320,11696,0.26026705,0.2477529,0.031585477,0.2477529,0.2477529,0.26026705
321,10885,0.263345,0.2638089,0.034207977,0.2638089,0.2638089,0.263345
322,7856,0.7117862,0.49192435,0.04287573,0.49192435,0.49192435,0.7117862
323,4520,0.32386252,0.29482585,0.048140876,0.29482585,0.29482585,0.32386252
324,14112,0.22213891,0.55503905,0.054994114,0.55503905,0.55503905,0.22213891
325,4097,0.6872934,0.63724136,0.12128048,0.63724136,0.63724136,0.6872934
326,7273,0.5115957,0.49628586,0.039345667,0.49628586,0.49628586,0.5115957
327,5453,0.4573607,0.4253168,0.033913888,0.4253168,0.4253168,0.4573607
328,3404,0.23345105,0.23831561,0.027438287,0.23831561,0.23831561,0.23345105
329,4549,0.46837077,0.47542584,0.06265811,0.47542584,0.47542584,0.46837077
330,10140,0.37361288,0.47124594,0.038035225,0.47124594,0.47124594,0.37361288
331,11370,0.20169249,0.34692043,0.024884455,0.34692043,0.34692043,0.20169249
332,9688,0.6219546,0.5078147,0.06845743,0.5078147,0.5078147,0.6219546
333,9000,0.39145938,0.51796585,0.061333504,0.51796585,0.51796585,0.39145938
334,14935,0.60691327,0.60321593,0.06456904,0.60321593,0.60321593,0.60691327
335,251,0.38585415,0.5435898,0.05839112,0.5435898,0.5435898,0.38585415
336,5659,0.23734179,0.21038045,0.0662114,0.21038045,0.21038045,0.23734179
337,11513,0.49489808,0.48830026,0.04657472,0.48830026,0.48830026,0.49489808
338,10460,0.4597532,0.5862856,0.075763136,0.5862856,0.5862856,0.4597532
339,15416,0.52442384,0.5044002,0.042842053,0.5044002,0.5044002,0.52442384
340,7007,0.4041949,0.5376148,0.06326259,0.5376148,0.5376148,0.4041949
341,7838,0.40104327,0.40704846,0.02778038,0.40704846,0.40704846,0.40104327
