,ids,truth,pred,pred_std
200,5015,0.4272803172685804,0.4605028103199074,0.07021055880392382
201,6853,0.3625356076718802,0.337289419937919,0.06267482521032355
202,5900,0.3141261253199093,0.31412163669955995,4.71561190547492e-06
203,3449,0.4068137247944817,0.34808974371780643,0.0966973495383134
204,4119,0.1525224224988941,0.18076964384594937,0.03107273077632233
205,5652,0.4947785565910939,0.5734474081770555,0.11941789886372377
206,7792,0.6106652476992076,0.6640019740873684,0.15283518633289261
207,3865,0.4160981179520889,0.5912369058825919,0.09308796575186318
208,387,0.4797914238706655,0.5015676154216646,0.11270771877832164
209,1632,0.1437307163354328,0.23435373963524495,0.06265191296708485
210,150,0.8134056480546835,0.61111604040654,0.18944078803464653
211,6685,0.5132592056024015,0.5081555277077228,0.13912296826505766
212,6050,0.302575585543504,0.34749357341265336,0.10739346765845699
213,13195,0.2922014947111697,0.2344462689808484,0.035673091986162656
214,7887,0.6926769601795829,0.5820196352798565,0.13981201431945617
215,14036,0.6177136989425506,0.6521774390999993,0.15327275897473377
216,13702,0.2521767571814283,0.4770366443425651,0.2602641985196051
217,5598,0.4171941501584277,0.331972087947905,0.09993419159867672
218,9125,0.7337298946141587,0.6799149126473256,0.14195372806574905
219,12121,0.1881231026055998,0.1930031974628253,0.03989741438143886
220,14913,0.4714443700180379,0.5252271611578201,0.12053409989174907
221,6501,0.4594986699993718,0.5558448987667809,0.14716989757543453
222,12291,0.4361388913955435,0.5216627571146748,0.104912290991466
223,3468,0.4463710782665015,0.502332224510834,0.09376298048815565
224,15829,0.1884854289912561,0.19192487339040717,0.034760303738905964
225,8922,0.3586276485204349,0.39923503506535846,0.07699279171130119
226,291,0.6156728635377897,0.5985338835162884,0.13033776753594484
227,977,0.1423916920187992,0.35487034249708416,0.09098601986641672
228,14149,0.468723991205357,0.4652711863170109,0.06673976215433661
229,3463,0.5156071664385766,0.4805898275405619,0.10760773504606083
230,6902,0.4923249423110888,0.47512876699238227,0.13950179744415703
231,15824,0.648571834882995,0.6019285953946928,0.14977052715061803
232,13495,0.7711412513023164,0.5220611651580443,0.1166899114492949
233,9870,0.2066689297494782,0.24129878295440363,0.05551222030335723
234,11838,0.2121775076360931,0.25930339709387684,0.09750179982949293
235,14870,0.6835798627940017,0.6492478189914489,0.1257513911904619
236,2595,0.5522245266411445,0.6273848074799289,0.14789625829560102
237,12501,0.5143619945847885,0.579524889425421,0.1554450175332543
238,13190,0.6199088334857095,0.560131473982327,0.1389036300838681
239,9314,0.1622389749735175,0.20024443780849957,0.0407301657924888
240,8000,0.45140150081978,0.4084803510810503,0.1285457100709166
241,5098,0.4505340173902115,0.4044743757409094,0.09352091547483936
242,14850,0.5920182371329414,0.5630116421998885,0.08026369421490864
243,8897,0.4504361293453998,0.4489987225911878,0.14445073574686693
244,5323,0.2482214435298136,0.26749156118359285,0.16605179525119873
245,13396,0.1742918646747384,0.27893153697032924,0.08920330605116901
246,8665,0.2346679712700328,0.2782248713895126,0.0859535860498219
247,10499,0.2526710492720118,0.26480968688762707,0.06698605911276123
248,15813,0.4779193701256918,0.4692399328497025,0.11727636162615947
249,4215,0.6054822573935539,0.5806663759111537,0.12086522792937426
250,7936,0.2585745683734486,0.2524795863528867,0.09768662763354628
251,5849,0.3637632199361398,0.4207087235357062,0.09284513188638316
252,11429,0.3242415512092071,0.3580105528491768,0.06906299004056239
253,2334,0.4612828011812148,0.38463489614306207,0.09394333479135769
254,13230,0.8258808370640084,0.6555511462633153,0.1622957203135222
255,10806,0.3875478195290748,0.4458706821004843,0.11656675899883046
256,15782,0.6428201941878052,0.5901172329048486,0.10002783752375183
257,6466,0.8348994210067019,0.4997976624024762,0.1286398756146593
258,9709,0.4654795430005441,0.46678959390874736,0.08358745824961754
259,11620,0.3282043390061426,0.35073621784463715,0.08110270866860753
260,5868,0.704189587132853,0.6375017752365753,0.14766032565601614
261,12119,0.7031740221372618,0.6895506149535541,0.14826243096089672
262,7372,0.4244844171549021,0.47181327717197596,0.09375493511793974
263,10483,0.2058905861919532,0.3029406078122772,0.0788636464199432
264,15452,0.1986866594319352,0.3298927881840077,0.10566382698763033
265,7444,0.4483480339071055,0.40049370618182273,0.09233782498989321
266,4400,0.4554247522269645,0.476439187996782,0.10904249171332718
267,15308,0.9833861252120422,0.6492280825715544,0.13140441353958565
268,14718,0.4119368485773096,0.40386958972241715,0.10330440761826792
269,13157,0.6072223126100358,0.6781863456839371,0.15780592657429074
270,7150,0.4654430512418063,0.5578123601141082,0.1367614860737768
271,8992,0.4616059177415778,0.48257433454929205,0.10431724318824939
272,8589,0.4839880502289724,0.5224855667282453,0.10840443192642558
273,5363,0.6237866844628444,0.5892686484006707,0.09597579977311205
274,2616,0.4723579331282787,0.5404543086004088,0.15416202213247862
275,5165,0.3496011961430378,0.6289222516965871,0.11678883904296061
276,10095,0.4633143069696309,0.4239392176855841,0.054865090985571845
277,2174,0.8286838870212911,0.7068088320819044,0.16333037745887868
278,9355,0.3423136794723923,0.4834181058349546,0.1324143213965409
279,5333,0.6234868708772104,0.5724058959705978,0.11035071213192935
280,11980,0.1523093759863305,0.2190511946338078,0.08117269890048093
281,10423,0.3537713623619754,0.3937252897401416,0.07611168005570892
282,12742,0.4168605490353507,0.5479394494349187,0.11246686151324117
283,12192,0.4985873756095853,0.3944680620359962,0.13001033700658152
284,15463,0.230466593085875,0.2034264234003834,0.03433641116042798
285,15766,0.6945130512705786,0.42419895158718096,0.10670830102334507
286,9661,0.641317794327961,0.6204432643346046,0.09815794150622562
287,751,0.5662856113917455,0.5357652659211816,0.09263409149031382
288,6883,0.5685530735231311,0.5683457229864702,0.10351213073552294
289,10907,0.4436868750822595,0.6216747552680246,0.11933280869931068
290,11243,0.1672346634808028,0.18705442672978126,0.04421354825107969
291,14973,0.3340720863344999,0.220858504619896,0.09349864812657672
292,1411,0.5930530459017765,0.6341638700395423,0.12810957031944484
293,4304,0.9802465430623238,0.574645031529183,0.1084239355059054
294,9880,0.4156591612770665,0.4856085755595644,0.1010487404744116
295,7181,0.7208927254842454,0.6602342186614782,0.1183089028991654
296,4162,0.7732557798508434,0.6722626773524119,0.14341389297091878
297,8373,0.2646717510862504,0.24897738056068724,0.06103272523707097
298,9814,0.4856729907149783,0.6139321631452532,0.129534462153507
299,1320,0.4758301216554836,0.4475462342477075,0.0980355121070734
300,7741,0.2619865665132964,0.24208949201476343,0.04427405198029185
301,6027,0.4568237163992029,0.5067388370643217,0.10051785962436492
302,11909,0.25735601925195,0.24001766326814114,0.06549025765967031
303,9088,0.2364446542727408,0.2358512787503093,0.05911302805939542
304,7201,0.1819736370713006,0.23315005497226957,0.07522286394867277
305,12783,0.3996411308905644,0.3635322224760169,0.10757021835879611
306,11507,0.3263881882301502,0.23730497174158433,0.05088434618710223
307,4977,0.7121314221623886,0.5084916142573889,0.11395578949139686
308,12449,0.329857421714973,0.30294598022481806,0.06167952864014229
309,7581,0.174275493705147,0.2298649406719994,0.06491496210416288
310,2450,0.3697360901918267,0.514461516559739,0.12894373856831576
311,4840,0.5498356295878356,0.5709692598858507,0.14839437799297742
312,127,0.6522757324646343,0.571127261723666,0.12572645763266146
313,4034,0.3561337667945289,0.3342929900607547,0.06444738061294826
314,9778,0.2183917696267855,0.2252313783302963,0.05714523963812114
315,3445,0.7530691075813436,0.6684948676577696,0.1447610770566492
316,99,0.4023143575959877,0.4229396778002048,0.12024588724437824
317,6558,0.3326213332742059,0.4029708816787624,0.07596781313674349
318,7598,0.4602662397600666,0.4896974193227808,0.11701865750932305
319,11250,0.205613197026965,0.3187681815062658,0.07781311875588265
320,11696,0.2602670577075419,0.29542279347074873,0.08521927141316736
321,10885,0.2633449962198362,0.26473441199038117,0.06549131649042554
322,7856,0.711786194804106,0.503267280729747,0.10439686986283657
323,4520,0.3238625235500865,0.3697857478802981,0.1352278913555124
324,14112,0.2221389171470717,0.5146887583041722,0.10038564874327593
325,4097,0.6872933958691645,0.6407584388321287,0.1528543506581074
326,7273,0.5115957280143533,0.5321761127072118,0.09375364737147768
327,5453,0.4573607086235582,0.4051339989960601,0.10288061676767146
328,3404,0.2334510522027197,0.25179000682018726,0.06083937234272577
329,4549,0.4683707689591459,0.4570711547354531,0.08988112205001177
330,10140,0.3736128877167054,0.484959804287469,0.12517032557132102
331,11370,0.2016924903782734,0.3157772806044389,0.11469647189887401
332,9688,0.6219546324844817,0.5255442918838623,0.10159420096507113
333,9000,0.3914593747533108,0.4543026393617412,0.08597814809894261
334,14935,0.6069132602728607,0.5432834186899461,0.08669187473161906
335,251,0.385854163402051,0.5765603863957154,0.1031175297819725
336,5659,0.2373417898764301,0.2408767360700713,0.08193592293309891
337,11513,0.4948980846112936,0.5705160154042331,0.14408468957771514
338,10460,0.4597531803168151,0.6669340662219696,0.16516748329451397
339,15416,0.5244238414936301,0.5187619337332424,0.03261158499802215
340,7007,0.4041948815380392,0.5876415036972414,0.09593926091680272
341,7838,0.4010432728658192,0.37676306736032394,0.09252177214848634
342,2227,0.2425497091776425,0.2547674127917773,0.07806841956839802
343,14518,0.5542766568712204,0.5289389197054324,0.13915478954586968
344,11110,0.4542773597916719,0.5046195485424559,0.08775526983389287
345,4560,0.532055033460147,0.5495986869421629,0.10631376275586946
346,2448,0.2150540247900827,0.22384342541125488,0.05450423706319869
347,6561,0.4366337835833677,0.42619831203121533,0.03566385971138485
348,8268,0.6102847084255286,0.5260234767723589,0.11159642335137679
349,2859,0.5202541466513152,0.5154863205529836,0.06725377539262684
350,13710,0.6035967581042095,0.6116323598773105,0.11638992943655838
351,1071,0.2031713696139588,0.22121885376947317,0.04654366531412492
352,6181,0.4147529313443379,0.418373416869251,0.042189303450071866
353,1358,0.6035516063823229,0.6772137643068729,0.18390737270553056
354,14393,0.4757254056850206,0.49972109250010127,0.09813829002079524
355,12225,0.2630091336512306,0.2692688876331859,0.048952757309852844
356,2856,0.5209816565557192,0.6230673468387202,0.22237276308286805
357,2308,0.4831286858205807,0.5193299596777318,0.13941679486904593
358,9246,0.5075659525322187,0.5374404200404029,0.111440959198214
359,15163,0.6189071305465793,0.5538811182053258,0.0864826193136716
360,14122,0.4847815835615265,0.5022738306679362,0.07999028003339653
361,3194,0.5632663157371262,0.5623344420182593,0.10510028794808046
362,10240,0.7077774003330168,0.5059491034361959,0.15612408763212768
363,1163,0.5858125952596945,0.5179245626969202,0.10660487604418206
364,6888,0.4428015550225265,0.5393830818806877,0.13319582802094798
365,3698,0.1548097910097833,0.21457588538942293,0.06619576990607005
366,9445,0.3503536566390774,0.3720266223037981,0.06195405804235996
367,15526,0.2387348724548891,0.20759912409118328,0.040691182810291694
368,13368,0.5067903554080472,0.42769232278244873,0.1022560610212745
369,13048,0.1919469447573161,0.1914708258713066,0.07060290723042306
370,7292,0.2399221006478444,0.17095341325566796,0.020755579203920314
371,6818,0.6364559691892049,0.546755726845799,0.14259634177726183
372,7874,0.4345234468085565,0.5530688269578675,0.0952162877208223
373,1983,0.460535804423227,0.6380314146876368,0.11518822609571149
374,1684,0.4290090025064461,0.4023849623405792,0.06070040796361785
375,3656,0.2117304740379061,0.2225051849158992,0.035421490129090336
376,11963,0.3967461576484107,0.4167931787025781,0.0442539482997817
377,15960,0.3219906218823171,0.49280264164515086,0.10127684937153801
378,5564,0.1944921847080606,0.20903971568477964,0.047138044147355736
379,3898,0.7730856746185232,0.6344230191145764,0.12515815499261992
380,2830,0.2658778021037188,0.4874347001241056,0.11446663349530062
381,15230,0.2652746665737805,0.2347022634922674,0.04884332320108758
382,6177,0.3974794502297598,0.5307899437344311,0.14554327848674975
383,13098,0.3687535801607058,0.2400215496389555,0.08132538522959662
384,1720,0.4164348640492326,0.5472472933743507,0.14616889701916402
385,15175,0.3694500653154584,0.2436485017779944,0.04895115116827605
386,1346,0.2793875429098089,0.2793733862433856,1.4207264565641752e-05
387,13893,0.7956382792640319,0.6588153435483126,0.13154080081776073
388,8700,0.1860156976122625,0.3073227574221475,0.09402959497389989
389,2319,0.5874837589680536,0.5009649951469948,0.11453586907931407
390,11020,0.4076401758777371,0.3369131129196459,0.07796037620097998
391,13416,0.392728900794158,0.3905529172148817,0.10004281885502364
392,5888,0.2077313979437688,0.24147515754881307,0.05753797932212464
393,10810,0.2385173160069341,0.24582019154197746,0.05317057886634023
394,10796,0.2157719468237752,0.33894341840052744,0.08015923375982857
395,13053,0.5570304412552213,0.5374304355174432,0.11811714331935784
396,1747,0.4635049779367925,0.4680842660571308,0.10901925419658039
397,5678,0.3482008532640812,0.4083538314646555,0.1319945516290102
398,4012,0.1859440684064283,0.23859501841260042,0.07289143397839026
399,12821,0.6008406336733502,0.634459255807753,0.1088639981434608
400,476,0.4923834857298577,0.5970384210878303,0.14227763450722358
401,9620,0.6197806414250397,0.5623207657121579,0.15732696072597832
402,12247,0.6047249834450913,0.5941209548238742,0.1211552309681265
403,12544,0.3559548245337708,0.3443942820309052,0.09621601970119517
404,5620,0.2549717903748481,0.27643640532225305,0.07283114213665469
405,12700,0.6051001246148408,0.6025089368199567,0.137838600440475
406,13124,0.4006238384160231,0.5070856004778937,0.12278336792122355
407,14919,0.5843982125885724,0.560042500589719,0.10171432209288432
408,4993,0.1761375673345851,0.17997189448926684,0.025163574721563133
409,2471,0.1783300172152143,0.2061422648071083,0.04407036517399965
410,8492,0.1930977038977005,0.2645278090115043,0.08275342241950717
411,14162,0.1559948460391333,0.17898007934318552,0.03345691973777802
412,1087,0.220910004974348,0.30409116252976737,0.05809525031302721
413,6032,0.1545620769729602,0.2127577726195847,0.07079214961386239
414,11216,0.7539807184020417,0.5768197592830848,0.12565882079755777
415,11059,0.2062649964153182,0.29511835342443515,0.10501724209391344
416,2002,0.3448572204640585,0.37439702917051065,0.06770573889179399
417,1090,0.2481469779035256,0.28737071693033367,0.07900557789207947
418,12963,0.2440290713185925,0.3293643385233797,0.10976502256129705
419,1862,0.4762995084105375,0.44257784609278406,0.09411601959562448
420,10243,0.3918937381369601,0.48743963517050326,0.12061987595355367
421,12796,0.4939910140791017,0.6263473378773461,0.15694508896612916
422,14982,0.1518980661767461,0.2986594859602837,0.09223607882593086
423,3087,0.166647193756662,0.19072932337822032,0.05632394239200652
424,3269,0.5278645451824338,0.48529372988608654,0.12631147504079018
425,9459,0.4972893255318443,0.5241636535716587,0.22922061569511734
426,2608,0.1686574984581734,0.1761728714118817,0.03760092588137057
427,1123,0.1514644256274157,0.33857274943150534,0.12238836052978046
428,3260,0.3877855891513251,0.39833110244406755,0.09977705886811908
429,13730,0.5974477951226185,0.5764886117217736,0.13827749577364376
430,9844,0.4391025724341269,0.5149919065094606,0.10757239594357658
431,1606,0.1999147855215596,0.2651454733483698,0.12074994604430944
432,12933,0.3936331812508968,0.38118164985288183,0.0580409451525698
433,16040,0.4939197179419376,0.4433588242373592,0.07465726035684644
434,8348,0.2376645220051094,0.2561473218146737,0.05924325639904448
435,11430,0.2198844478666284,0.3474953166917083,0.1147436425618579
436,4918,0.4005445553469228,0.3990314084775309,0.06549420272588154
437,7676,0.3939886058029275,0.45770364547103853,0.11659004009246714
438,3502,0.3210083356344978,0.36639320332138053,0.07697171654714738
