,ids,truth,pred
122,14974,0.2019847039951751,0.2954252486000659
123,1655,0.3203493045184833,0.4160529621451908
124,12058,0.447893571383711,0.4987804596942986
125,6741,0.312859409154818,0.3126927849750742
126,9682,0.4063383409214522,0.4933271223187608
127,6831,0.2236801589573012,0.33804541180714626
128,12973,0.5550135882767094,0.6507043803262108
129,304,0.7005658297809376,0.7999971867860032
130,14399,0.4138525857677712,0.36460270070893386
131,10546,0.2736715643317758,0.3382739417470781
132,4353,0.4028556253271571,0.7123982309411654
133,10550,0.3516169299382312,0.4885562497455198
134,2405,0.3404804340137446,0.5034982260613825
135,6803,0.2022464844343478,0.2521136990207777
136,426,0.3346923223358357,0.3354822406483556
137,5747,0.4507489560572902,0.5521709985995265
138,5375,0.1548943792858965,0.2550228865243726
139,12176,0.4937623911448345,0.5064587446632819
140,12184,0.1847723812373958,0.3853624888541765
141,101,0.1645461826670325,0.399312340664093
142,5459,0.601474696474448,0.6804809501794286
143,9368,0.2128226598990624,0.3269046886489783
144,15989,0.2076596803494776,0.44700881430784895
145,7716,0.7613886744768797,0.6635891508183804
146,14847,0.4890958257924892,0.6026332419279676
147,15845,0.1860795364350053,0.7176674064198062
148,7885,0.2228372691434089,0.2946143724686235
149,10263,0.2568972515989297,0.40071348439064314
150,9717,0.9485982972677868,0.7518795000860118
151,12409,0.4085046398704982,0.8789168257360197
152,10005,0.5057701615225196,0.5319989136339895
153,11265,0.5591949734031663,0.690125759561065
154,14218,0.7080495205972627,0.7023212456523052
155,1935,0.6318837230508472,0.7869015958186568
156,10252,0.4162840288545206,0.4416107110414846
157,6162,0.8621480895726111,0.684543455941083
158,9318,0.4033874497923703,0.5157111543937999
159,7671,0.5170137394687383,0.8113877859720866
160,2154,0.4445598741583199,0.2859361767973293
161,3745,0.4494073938758352,0.6715799158851293
162,9360,0.2503801945259726,0.27326764806718756
163,5094,0.4150100063275,0.6615631727727516
164,3651,0.4034772148169663,0.45581965052567414
165,14022,0.4587638164947719,0.7218804615820023
166,5963,0.4286603761169184,0.5189366512974717
167,2177,0.7674554318641175,0.852825775025063
168,10548,0.4323428729979792,0.793768303511951
169,13291,0.5413859885310194,0.5440251019242686
170,8009,0.2325343151691086,0.32599116695944513
171,14553,0.4787568916506494,0.6066830618593312
172,15476,0.5661211867232993,0.8630519303213701
173,9383,0.235752795519384,0.3664404530039131
174,11340,0.4220602433871142,0.6803218485008896
175,4089,0.4581592782187396,0.6990796695129396
176,11967,0.4234945670591669,0.6156617358413532
177,9418,0.3139933618450324,0.33616100206034333
178,10496,0.548898781478784,0.6385748212508727
179,169,0.3004617539832451,0.34422526509350776
180,12278,0.2764448555896945,0.4322873949233406
181,6202,0.5274919259804609,0.6004894781605405
182,4863,0.4966159332965102,0.5183518892729548
183,1199,0.2060200633663056,0.27927453828896004
184,735,0.6982682555418479,0.8095092350242336
185,5562,0.6771031064690426,0.6519330917828173
186,7300,0.4753094056051027,0.7170485776102695
187,2439,0.612980260809302,0.6320270108344573
188,8284,0.2864612292636029,0.47025900510359275
189,10721,0.6317953427009463,0.7735602767274342
190,15910,0.8385328804218108,0.8417690054032511
191,3288,0.1878531149571006,0.5186405424058264
192,12036,0.1418736462058302,0.24621017315033
193,4337,0.3140742116385946,0.3140794652299373
194,1984,0.2083753763557282,0.2567799919396509
195,7953,0.1631236112919312,0.23793362957771522
196,6070,0.6587208481000698,0.6992915152244277
197,8372,0.1523632340174871,0.2604964556856728
198,8541,0.4512091566839605,0.6869237832681261
199,4329,0.6980839410313338,0.7571371902605698
200,5015,0.4272803172685804,0.5939934930099736
201,6853,0.3625356076718802,0.395267635724396
202,5900,0.3141261253199093,0.314126396920677
203,3449,0.4068137247944817,0.4054975340112034
204,4119,0.1525224224988941,0.2198990987254995
205,5652,0.4947785565910939,0.7549558590320846
206,7792,0.6106652476992076,0.8577714118422665
207,3865,0.4160981179520889,0.6751866930403001
208,387,0.4797914238706655,0.6641986688612618
209,1632,0.1437307163354328,0.3269179896131756
210,150,0.8134056480546835,0.8117039487722041
211,6685,0.5132592056024015,0.7526600950685444
212,6050,0.302575585543504,0.47167976935464856
213,13195,0.2922014947111697,0.2921860479895397
214,7887,0.6926769601795829,0.6956980905755434
215,14036,0.6177136989425506,0.8728611414675149
216,13702,0.2521767571814283,0.7514618701738648
217,5598,0.4171941501584277,0.4590370594524863
218,9125,0.7337298946141587,0.8549325234784375
219,12121,0.1881231026055998,0.2528376753121431
220,14913,0.4714443700180379,0.6957271937328436
221,6501,0.4594986699993718,0.7505778227578732
222,12291,0.4361388913955435,0.6699231038770183
223,3468,0.4463710782665015,0.6275158867770556
224,15829,0.1884854289912561,0.2291216094636393
225,8922,0.3586276485204349,0.4690387941786312
226,291,0.6156728635377897,0.7811361222300309
227,977,0.1423916920187992,0.4251287841428529
228,14149,0.468723991205357,0.4942521459111462
229,3463,0.5156071664385766,0.5940125601725468
230,6902,0.4923249423110888,0.6394816552286041
231,15824,0.648571834882995,0.8103357605981174
232,13495,0.7711412513023164,0.661944462447524
233,9870,0.2066689297494782,0.316925662509736
234,11838,0.2121775076360931,0.39655169126143613
235,14870,0.6835798627940017,0.8140703073143323
236,2595,0.5522245266411445,0.8200050914611915
237,12501,0.5143619945847885,0.7820662180201331
238,13190,0.6199088334857095,0.7618615578372643
239,9314,0.1622389749735175,0.23926939446271814
240,8000,0.45140150081978,0.5145903157477316
241,5098,0.4505340173902115,0.4524097146569992
242,14850,0.5920182371329414,0.6652290953107378
243,8897,0.4504361293453998,0.6554042407259693
244,5323,0.2482214435298136,0.42918901350157357
245,13396,0.1742918646747384,0.4319470810758064
246,8665,0.2346679712700328,0.44474665641828426
247,10499,0.2526710492720118,0.3177367337264487
248,15813,0.4779193701256918,0.5639048338749416
249,4215,0.6054822573935539,0.7191903942597268
250,7936,0.2585745683734486,0.3644612744167857
251,5849,0.3637632199361398,0.538240478863492
252,11429,0.3242415512092071,0.43570738444535423
253,2334,0.4612828011812148,0.4682364321193971
254,13230,0.8258808370640084,0.8496664050793504
255,10806,0.3875478195290748,0.5437748744722657
256,15782,0.6428201941878052,0.6690271915360244
257,6466,0.8348994210067019,0.7352000687519067
258,9709,0.4654795430005441,0.5431810671598595
259,11620,0.3282043390061426,0.4411844353450685
260,5868,0.704189587132853,0.803154169890982
261,12119,0.7031740221372618,0.8626412684229128
262,7372,0.4244844171549021,0.5861593375486179
263,10483,0.2058905861919532,0.34658489240223406
264,15452,0.1986866594319352,0.46395406322671984
265,7444,0.4483480339071055,0.4509886286763759
266,4400,0.4554247522269645,0.5945110455129082
267,15308,0.9833861252120422,0.8358793862479806
268,14718,0.4119368485773096,0.5290560891416647
269,13157,0.6072223126100358,0.8612796169580887
270,7150,0.4654430512418063,0.7929116673686555
271,8992,0.4616059177415778,0.6570509510541703
272,8589,0.4839880502289724,0.6632947082409252
273,5363,0.6237866844628444,0.6693509994220229
274,2616,0.4723579331282787,0.8251384111456938
275,5165,0.3496011961430378,0.7487686286141818
276,10095,0.4633143069696309,0.46941711663357905
277,2174,0.8286838870212911,0.8504742145985914
278,9355,0.3423136794723923,0.6615663448253176
279,5333,0.6234868708772104,0.6951068721163203
280,11980,0.1523093759863305,0.35088678059307105
281,10423,0.3537713623619754,0.5070164741504024
282,12742,0.4168605490353507,0.6898214207328048
283,12192,0.4985873756095853,0.5131761368841012
284,15463,0.230466593085875,0.23372313846553022
285,15766,0.6945130512705786,0.5717027215124197
286,9661,0.641317794327961,0.7078694490048718
287,751,0.5662856113917455,0.6173132712431264
288,6883,0.5685530735231311,0.7053657136324336
289,10907,0.4436868750822595,0.7113641129981992
290,11243,0.1672346634808028,0.2440686369714728
291,14973,0.3340720863344999,0.2892701226609555
292,1411,0.5930530459017765,0.8195837105649396
293,4304,0.9802465430623238,0.7354751860158599
294,9880,0.4156591612770665,0.612079401931274
295,7181,0.7208927254842454,0.7194416211518998
296,4162,0.7732557798508434,0.8545945043648144
297,8373,0.2646717510862504,0.3141667504106291
298,9814,0.4856729907149783,0.7912215540510358
299,1320,0.4758301216554836,0.5931844069804784
300,7741,0.2619865665132964,0.2633974745919545
301,6027,0.4568237163992029,0.6522918978029026
302,11909,0.25735601925195,0.3394295632077774
303,9088,0.2364446542727408,0.3270554282484525
304,7201,0.1819736370713006,0.31404442545264727
305,12783,0.3996411308905644,0.4889554364301773
306,11507,0.3263881882301502,0.3199430514863293
307,4977,0.7121314221623886,0.670275920538436
308,12449,0.329857421714973,0.3818903148340744
309,7581,0.174275493705147,0.27631739109418474
310,2450,0.3697360901918267,0.6852128840028127
311,4840,0.5498356295878356,0.7732305615176152
312,127,0.6522757324646343,0.7102467911297903
313,4034,0.3561337667945289,0.4296130803375218
314,9778,0.2183917696267855,0.2691292475460948
315,3445,0.7530691075813436,0.7601514588872428
316,99,0.4023143575959877,0.5065548234756054
317,6558,0.3326213332742059,0.5037436627811972
318,7598,0.4602662397600666,0.6270450973544452
319,11250,0.205613197026965,0.3985778539640977
320,11696,0.2602670577075419,0.39375772821476396
321,10885,0.2633449962198362,0.3951841118933465
322,7856,0.711786194804106,0.6391871940097438
323,4520,0.3238625235500865,0.5829487178793491
324,14112,0.2221389171470717,0.604161684483954
325,4097,0.6872933958691645,0.835278608242787
326,7273,0.5115957280143533,0.6970364520067942
327,5453,0.4573607086235582,0.5201406966681589
328,3404,0.2334510522027197,0.3539009520257818
329,4549,0.4683707689591459,0.6006040095917999
330,10140,0.3736128877167054,0.6385474363552432
331,11370,0.2016924903782734,0.4607234044149812
332,9688,0.6219546324844817,0.633995710110064
333,9000,0.3914593747533108,0.5220187491228273
334,14935,0.6069132602728607,0.6081758715735586
335,251,0.385854163402051,0.6764925689741267
336,5659,0.2373417898764301,0.33474817901494863
337,11513,0.4948980846112936,0.7590359431224514
338,10460,0.4597531803168151,0.8908935516649908
339,15416,0.5244238414936301,0.5279268629170969
340,7007,0.4041948815380392,0.668289156376205
341,7838,0.4010432728658192,0.4787890816768478
342,2227,0.2425497091776425,0.3483611422660903
343,14518,0.5542766568712204,0.7031833996640084
344,11110,0.4542773597916719,0.632752696216646
345,4560,0.532055033460147,0.6484156848542626
346,2448,0.2150540247900827,0.29541797216981175
347,6561,0.4366337835833677,0.43722940967833096
348,8268,0.6102847084255286,0.6758713010309136
349,2859,0.5202541466513152,0.5992456014951663
350,13710,0.6035967581042095,0.7329877126873028
351,1071,0.2031713696139588,0.27653805134351167
352,6181,0.4147529313443379,0.44136907385106167
353,1358,0.6035516063823229,0.9198573594211976
354,14393,0.4757254056850206,0.6640046028214077
355,12225,0.2630091336512306,0.3162592931775407
356,2856,0.5209816565557192,0.8425510525699879
357,2308,0.4831286858205807,0.7086561241395638
358,9246,0.5075659525322187,0.6948297764061093
359,15163,0.6189071305465793,0.6854106923551987
360,14122,0.4847815835615265,0.5653359123281148
361,3194,0.5632663157371262,0.7042387511966632
362,10240,0.7077774003330168,0.740218470241977
363,1163,0.5858125952596945,0.6755700540335234
364,6888,0.4428015550225265,0.7340025387992726
365,3698,0.1548097910097833,0.298428700471492
366,9445,0.3503536566390774,0.43753698984039163
367,15526,0.2387348724548891,0.2586709181763013
368,13368,0.5067903554080472,0.554840059544815
369,13048,0.1919469447573161,0.23992644282179654
370,7292,0.2399221006478444,0.19589370765786002
371,6818,0.6364559691892049,0.7498748176967078
372,7874,0.4345234468085565,0.6493667479891848
373,1983,0.460535804423227,0.7692811344673959
374,1684,0.4290090025064461,0.43638948001964045
375,3656,0.2117304740379061,0.28198708558533
376,11963,0.3967461576484107,0.45087836354764377
377,15960,0.3219906218823171,0.6317493825259899
378,5564,0.1944921847080606,0.26844608541949605
379,3898,0.7730856746185232,0.8028812121965127
380,2830,0.2658778021037188,0.6200967546761927
381,15230,0.2652746665737805,0.2756539630261189
382,6177,0.3974794502297598,0.6922691430334453
383,13098,0.3687535801607058,0.37448338888569166
384,1720,0.4164348640492326,0.7774624110554963
385,15175,0.3694500653154584,0.2743668773552621
386,1346,0.2793875429098089,0.2793809945973305
387,13893,0.7956382792640319,0.8410119683962336
388,8700,0.1860156976122625,0.4157660190793298
389,2319,0.5874837589680536,0.6755700540335234
390,11020,0.4076401758777371,0.4314261579659366
391,13416,0.392728900794158,0.49311972491324313
392,5888,0.2077313979437688,0.29862365669469904
393,10810,0.2385173160069341,0.33387958168334003
394,10796,0.2157719468237752,0.4186127830724996
395,13053,0.5570304412552213,0.6544375684024852
396,1747,0.4635049779367925,0.6180509577866348
397,5678,0.3482008532640812,0.5394423837313574
398,4012,0.1859440684064283,0.32625146505233954
399,12821,0.6008406336733502,0.7982812155149586
400,476,0.4923834857298577,0.7803298362997444
401,9620,0.6197806414250397,0.792266253153199
402,12247,0.6047249834450913,0.7486398824913802
403,12544,0.3559548245337708,0.44921774345254945
404,5620,0.2549717903748481,0.3765469470436882
405,12700,0.6051001246148408,0.7809104352275599
406,13124,0.4006238384160231,0.6999539978282427
407,14919,0.5843982125885724,0.7140405621043797
408,4993,0.1761375673345851,0.177313801430736
409,2471,0.1783300172152143,0.26396516447901747
410,8492,0.1930977038977005,0.395818018006685
411,14162,0.1559948460391333,0.2444806287682682
412,1087,0.220910004974348,0.3725578690820568
413,6032,0.1545620769729602,0.3316109017585766
414,11216,0.7539807184020417,0.7530808181936793
415,11059,0.2062649964153182,0.4968312498922472
416,2002,0.3448572204640585,0.4389773742813653
417,1090,0.2481469779035256,0.38810803865893323
418,12963,0.2440290713185925,0.47549040909149487
419,1862,0.4762995084105375,0.5056216427761672
420,10243,0.3918937381369601,0.6432377295027443
421,12796,0.4939910140791017,0.8515172533016421
422,14982,0.1518980661767461,0.4248916456365253
423,3087,0.166647193756662,0.22515461210207577
424,3269,0.5278645451824338,0.6039443039778605
425,9459,0.4972893255318443,0.8220358921314125
426,2608,0.1686574984581734,0.22380839483673087
427,1123,0.1514644256274157,0.5008315646654135
428,3260,0.3877855891513251,0.5321481511838199
429,13730,0.5974477951226185,0.8487043420086838
430,9844,0.4391025724341269,0.6509524426830143
431,1606,0.1999147855215596,0.47559820491047217
432,12933,0.3936331812508968,0.45300283027953686
433,16040,0.4939197179419376,0.5418565389621806
434,8348,0.2376645220051094,0.33216581282516533
435,11430,0.2198844478666284,0.4740575927788092
436,4918,0.4005445553469228,0.4668461148856633
437,7676,0.3939886058029275,0.6110203206044511
438,3502,0.3210083356344978,0.4054223536846131
439,8402,0.1875257079121559,0.3288203137960734
440,7015,0.4707574687264368,0.6345407495904684
441,4098,0.6707415578039394,0.48856294419527463
442,196,0.3960057971089328,0.5429376093837015
443,12272,0.2932303373251608,0.5206930157248301
444,15691,0.6112469181170667,0.7563454806672794
445,12217,0.4418192328523327,0.6616466654486409
446,351,0.561620656880995,0.8101127575527381
447,10175,0.4819778152380741,0.6250823840794022
448,4896,0.175475257396681,0.43811484648149696
449,13280,0.463326452734167,0.6304956327520134
450,1488,0.2074979271357599,0.3701080713341291
451,12745,0.2377475761839145,0.32980262914168174
452,10368,0.4447862672830666,0.5557061679506828
453,4015,0.5207216548915843,0.693498539270012
454,3975,0.6467958608621506,0.7246815102303868
455,5180,0.3616132487945419,0.4038834031999469
456,1617,0.3280128584218452,0.37850774523572356
457,12606,0.4660467867811524,0.740218470241977
458,1226,0.361469996227876,0.46469608263327
459,13488,0.5913909532125361,0.5841587947525181
460,11478,0.7467273064508435,0.8247331903562065
461,7401,0.159551739751516,0.2683195929204207
462,11971,0.5587114293154859,0.7192399290044846
463,6480,0.8421308465169035,0.9404031667266822
464,9617,0.6848228339675467,0.7070882081017276
465,10701,0.2029502434036756,0.5044466249725075
466,4044,0.5300550319461005,0.7897427523330232
467,15759,0.2983396884168719,0.34770965722272607
468,937,0.525691496988471,0.7073115026573948
469,6224,0.246722549585569,0.2479697950370805
470,15647,0.4199511440100718,0.4755746913783077
471,5100,0.5541582380877311,0.5326262477417125
472,14700,0.6280649026147284,0.7836479080652802
473,16029,0.3268399179102251,0.41070724176168866
474,2998,0.4102563130783778,0.4353561570412214
475,3721,0.2876580765167852,0.4478055641849729
476,15674,0.5183681741323272,0.5858674153401019
477,7589,0.5193179029273847,0.8019383489997934
478,357,0.5248029619122381,0.644996372332762
479,12866,0.3968030083750372,0.510317224149012
480,1805,0.7139189062315047,0.8111173236079899
481,4128,0.5384554074412075,0.7231824870911675
482,15869,0.4090882764029264,0.5897365767799135
483,19,0.3771854841590706,0.4591344758919101
484,6705,0.6921382616471178,0.731836427334062
485,8048,0.5248194441615831,0.5305685585381293
486,8285,0.4663864979910729,0.4964885190663467
487,3,0.5646812738779812,0.6420369988199693
488,7284,0.3547995264243183,0.5894878985243013
489,14852,0.5550800189088944,0.6879213057104173
490,13377,0.8013151755196367,0.858935894520096
491,1989,0.1670466946166505,0.328906742134407
492,15350,0.3209141857139673,0.43737186567915876
493,3379,0.1490279558560771,0.22763327181979437
494,9957,0.3256437904926465,0.5948228959039414
495,1373,0.4766931470027988,0.7093489842980065
496,6244,0.5181019676561934,0.7814329494604605
497,15943,0.64302582190189,0.665802859881533
498,11202,0.5453794296651349,0.562313508103348
499,4794,0.4494051204612955,0.4523794368000305
500,13457,0.4554101546839859,0.4965929110955415
501,4046,0.6797292549592636,0.7076294222286621
502,9261,0.3517498553541899,0.4005651547747309
503,14402,0.1840225561900212,0.24890919958695806
504,290,0.2824241034610894,0.45815058949867415
505,10215,0.2066029342108738,0.47397465379412684
506,3522,0.2366644850940542,0.3739334456918007
507,10689,0.6677295812219697,0.8953090555233978
508,2214,0.8064506561604814,0.7809107074706051
509,5397,0.5243922427072647,0.6660235829874287
510,2021,0.3592752797531451,0.397405296132464
511,322,0.4881047830547808,0.747602019460235
512,4489,0.6112451581787489,0.6421162675351348
513,14177,0.3527842289544735,0.5522490590763808
514,15043,0.2564325802453495,0.4156350472611605
515,13589,0.4970483522194701,0.7318084351390063
516,15487,0.5675543806474179,0.6419283676548757
517,10198,0.4750301187887097,0.6007639558129488
518,1056,0.3283372772833325,0.4388979855826447
519,12438,0.8041110777857864,0.8811305700034379
520,6730,0.5429096374653737,0.6726031294599691
521,12759,0.1882329555544218,0.3237466364913436
522,1107,0.6287425189995717,0.8665107854771973
523,10148,0.5624896721550894,0.8273431504208995
524,8260,0.1562115161356035,0.3110230494289263
525,10858,0.2047495245404914,0.2506562439370435
526,2246,0.3745879794907025,0.46686359730521243
527,6355,0.4133010452243548,0.48055142327798855
528,15678,0.6499663076811155,0.6667544703699698
529,8204,0.6845585697989385,0.7722746916052148
530,9391,0.1813354720297247,0.3673864177328242
531,10871,0.183070753015399,0.29780365123389935
532,14858,0.3675192330396026,0.7823216102581687
533,7801,0.2896885612231386,0.4549622796363388
534,7523,0.5037061944696155,0.7252172904591686
535,708,0.620294746201409,0.756314712674407
536,12747,0.4867326559437198,0.5108366489510093
537,4450,0.2142647357706698,0.4016252462458638
538,11257,0.4817293638958154,0.5999632799121066
539,657,0.3909744443208781,0.42871588721995074
540,1034,0.4846254456731954,0.5592805003997455
541,13957,0.6317258536754998,0.686556412456881
542,3441,0.1891222555146857,0.34557300429354
543,5112,0.1664427894847605,0.282190253395906
544,425,0.5315540088365811,0.7718130930579087
545,13294,0.4213817620507734,0.6803218485008895
546,11058,0.4078845263326827,0.7509789163917581
547,15102,0.1669812436746242,0.3324280325445908
548,7724,0.5924993448860908,0.7268470883813509
549,12542,0.3891808779498255,0.5645150718698372
550,9750,0.4643637385345293,0.6404856671569995
551,1035,0.3367114111479232,0.2893126837848711
552,2512,0.1721607784487927,0.24874053842751728
553,3852,0.1712392629509497,0.2361071811535556
554,6126,0.5803049025476722,0.6651899925182653
555,2816,0.4302006460010288,0.5059075809941262
556,7924,0.4922462955910841,0.5453863199099014
557,12235,0.7556244939730705,0.7647811355515519
558,13560,0.3200825668060557,0.35390248187866424
559,12306,0.4470752074384466,0.5668303524534667
560,12935,0.1697493694257278,0.4072188920960509
561,13264,0.3490603530667577,0.4732015105702374
562,8487,0.4162750321459224,0.4671170699379996
563,14426,0.3605802579945363,0.40334029818003964
564,13615,0.4972739921298478,0.8338513472851837
565,14064,0.9218226425767606,0.469904109997515
566,11881,0.3102397659970764,0.46067176254896897
567,3859,0.7093499946278877,0.8242239816506541
568,4526,0.862369944338204,0.7679832171559099
569,11712,0.4255936110957535,0.5043108209172296
570,15347,0.3230894042678819,0.44465211673717164
571,2884,0.5443346575950797,0.7784764669215865
572,14416,0.4518734265374581,0.5343588882708049
573,3623,0.4878218751852307,0.9741215669242942
574,15857,0.4204343968725256,0.6714495882755255
575,11823,0.8540820374951887,0.8287471894341468
576,7729,0.2468493758659672,0.2794888421885604
577,13788,0.3424656711730531,0.5063529422063998
578,8544,0.5632341479808833,0.6966992937971513
579,902,0.5133210742571922,0.5752891438767275
580,6932,0.3994334706869574,0.5480818359520269
581,11460,0.2604057527354755,0.3464818058035837
582,339,0.2161025174986839,0.537465659568794
583,12277,0.2196799313498498,0.2985149180668531
584,3111,0.5084769916807999,0.5130775228220004
585,563,0.6175672878787409,0.7254374561048424
586,4245,0.5013565341529952,0.8015944149952976
587,13285,0.4155324481626446,0.4754911310821094
588,3106,0.6192361141802061,0.6657748986643747
589,15925,0.4667683811414718,0.8281394205804249
590,13424,0.3738278718273014,0.6996785120331761
591,4153,0.7545553543328294,0.8582050981541471
592,6196,0.3165994312285856,0.31919247680479035
593,4156,0.5266263279651627,0.6570328077376253
594,8364,0.6280316521012618,0.8339848526104933
595,2252,0.320636073955741,0.4006979718247261
596,14642,0.5130397575683527,0.5725368829994512
597,9029,0.4088870991401114,0.49440764283271066
598,5674,0.3353001018265067,0.6819824156753337
599,9265,0.44151917702875,0.4537304941706614
600,11115,0.192513557294454,0.2761587803697494
601,15681,0.2077039756696022,0.4945018745501866
602,4274,0.4572961073474744,0.6627988746167367
603,7341,0.5909344858082265,0.7167603588550293
604,5662,0.3338704807692454,0.464671182137349
605,1210,0.484286291570014,0.4945877695733847
606,1418,0.3434905803507932,0.42878708904514234
607,9811,0.4062809473587939,0.677307032593053
608,409,0.4432431958171194,0.698298843024479
609,1659,0.3435052631730984,0.5895022197123425
610,4377,0.2780518895170052,0.5045366799705986
611,9883,0.3387568080858977,0.4039679214072585
612,11228,0.164850405420892,0.511570682982776
613,795,0.1592595891992876,0.20668801834454223
